user_id,username,full_name,email,password,course_join_code,course_title,enrollment_status,persona,starting_rating
stu_fte455_121,aarav.sharma.fte455.121,Aarav Sharma,aarav.sharma.fte455.121@gateway-sim.edu,GateSim#FTE455_121_1tv6l9,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1321
stu_fte455_122,priya.verma.fte455.122,Priya Verma,priya.verma.fte455.122@gateway-sim.edu,GateSim#FTE455_122_1wasl8,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1713
stu_fte455_123,rohan.chatterjee.fte455.123,Rohan Chatterjee,rohan.chatterjee.fte455.123@gateway-sim.edu,GateSim#FTE455_123_5v2yfg,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1424
stu_fte455_124,ananya.nair.fte455.124,Ananya Nair,ananya.nair.fte455.124@gateway-sim.edu,GateSim#FTE455_124_sguonr,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1526
stu_fte455_125,vivaan.patel.fte455.125,Vivaan Patel,vivaan.patel.fte455.125@gateway-sim.edu,GateSim#FTE455_125_1s1ul1,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1558
stu_fte455_126,sneha.joshi.fte455.126,Sneha Joshi,sneha.joshi.fte455.126@gateway-sim.edu,GateSim#FTE455_126_10rbio,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1491
stu_fte455_127,kabir.menon.fte455.127,Kabir Menon,kabir.menon.fte455.127@gateway-sim.edu,GateSim#FTE455_127_1qb86k,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1629
stu_fte455_128,meera.gupta.fte455.128,Meera Gupta,meera.gupta.fte455.128@gateway-sim.edu,GateSim#FTE455_128_1y2090,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1408
stu_fte455_129,arjun.malhotra.fte455.129,Arjun Malhotra,arjun.malhotra.fte455.129@gateway-sim.edu,GateSim#FTE455_129_4wrgq2,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1502
stu_fte455_130,isha.iyer.fte455.130,Isha Iyer,isha.iyer.fte455.130@gateway-sim.edu,GateSim#FTE455_130_rx8aws,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1489
stu_fte455_131,karan.khan.fte455.131,Karan Khan,karan.khan.fte455.131@gateway-sim.edu,GateSim#FTE455_131_lekkh9,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1558
stu_fte455_132,nisha.bhat.fte455.132,Nisha Bhat,nisha.bhat.fte455.132@gateway-sim.edu,GateSim#FTE455_132_lgjnmq,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1449
stu_fte455_133,aditya.reddy.fte455.133,Aditya Reddy,aditya.reddy.fte455.133@gateway-sim.edu,GateSim#FTE455_133_1ntq70,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1471
stu_fte455_134,sara.mehta.fte455.134,Sara Mehta,sara.mehta.fte455.134@gateway-sim.edu,GateSim#FTE455_134_erknfs,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1505
stu_fte455_135,dev.pillai.fte455.135,Dev Pillai,dev.pillai.fte455.135@gateway-sim.edu,GateSim#FTE455_135_16naks,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1343
stu_fte455_136,tanya.kapoor.fte455.136,Tanya Kapoor,tanya.kapoor.fte455.136@gateway-sim.edu,GateSim#FTE455_136_ero0ku,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1334
stu_fte455_137,rahul.das.fte455.137,Rahul Das,rahul.das.fte455.137@gateway-sim.edu,GateSim#FTE455_137_yp75zb,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1596
stu_fte455_138,kavya.agarwal.fte455.138,Kavya Agarwal,kavya.agarwal.fte455.138@gateway-sim.edu,GateSim#FTE455_138_19n6p1,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1354
stu_fte455_139,neil.bose.fte455.139,Neil Bose,neil.bose.fte455.139@gateway-sim.edu,GateSim#FTE455_139_uefelh,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1533
stu_fte455_140,pooja.rao.fte455.140,Pooja Rao,pooja.rao.fte455.140@gateway-sim.edu,GateSim#FTE455_140_s4g9zh,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1401
stu_fte455_141,aarav.sharma.fte455.141,Aarav Sharma,aarav.sharma.fte455.141@gateway-sim.edu,GateSim#FTE455_141_1h8ep3,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1546
stu_fte455_142,priya.verma.fte455.142,Priya Verma,priya.verma.fte455.142@gateway-sim.edu,GateSim#FTE455_142_1x8fck,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1705
stu_fte455_143,rohan.chatterjee.fte455.143,Rohan Chatterjee,rohan.chatterjee.fte455.143@gateway-sim.edu,GateSim#FTE455_143_apgssi,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1687
stu_fte455_144,ananya.nair.fte455.144,Ananya Nair,ananya.nair.fte455.144@gateway-sim.edu,GateSim#FTE455_144_2y9ajt,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1629
stu_fte455_145,vivaan.patel.fte455.145,Vivaan Patel,vivaan.patel.fte455.145@gateway-sim.edu,GateSim#FTE455_145_1e9d2q,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1727
stu_fte455_146,sneha.joshi.fte455.146,Sneha Joshi,sneha.joshi.fte455.146@gateway-sim.edu,GateSim#FTE455_146_zmyc13,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1516
stu_fte455_147,kabir.menon.fte455.147,Kabir Menon,kabir.menon.fte455.147@gateway-sim.edu,GateSim#FTE455_147_1fzzh7,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1402
stu_fte455_148,meera.gupta.fte455.148,Meera Gupta,meera.gupta.fte455.148@gateway-sim.edu,GateSim#FTE455_148_1yg73t,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1564
stu_fte455_149,arjun.malhotra.fte455.149,Arjun Malhotra,arjun.malhotra.fte455.149@gateway-sim.edu,GateSim#FTE455_149_1fob9r,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1443
stu_fte455_150,isha.iyer.fte455.150,Isha Iyer,isha.iyer.fte455.150@gateway-sim.edu,GateSim#FTE455_150_y4xp8e,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1485
stu_fte455_151,karan.khan.fte455.151,Karan Khan,karan.khan.fte455.151@gateway-sim.edu,GateSim#FTE455_151_1xl1ut,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1610
stu_fte455_152,nisha.bhat.fte455.152,Nisha Bhat,nisha.bhat.fte455.152@gateway-sim.edu,GateSim#FTE455_152_webarc,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1326
stu_fte455_153,aditya.reddy.fte455.153,Aditya Reddy,aditya.reddy.fte455.153@gateway-sim.edu,GateSim#FTE455_153_6uemvt,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1618
stu_fte455_154,sara.mehta.fte455.154,Sara Mehta,sara.mehta.fte455.154@gateway-sim.edu,GateSim#FTE455_154_zy9pgy,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1628
stu_fte455_155,dev.pillai.fte455.155,Dev Pillai,dev.pillai.fte455.155@gateway-sim.edu,GateSim#FTE455_155_9gf63f,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1391
stu_fte455_156,tanya.kapoor.fte455.156,Tanya Kapoor,tanya.kapoor.fte455.156@gateway-sim.edu,GateSim#FTE455_156_1aza4l,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1407
stu_fte455_157,rahul.das.fte455.157,Rahul Das,rahul.das.fte455.157@gateway-sim.edu,GateSim#FTE455_157_12dvpf,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1618
stu_fte455_158,kavya.agarwal.fte455.158,Kavya Agarwal,kavya.agarwal.fte455.158@gateway-sim.edu,GateSim#FTE455_158_1wcji1,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1540
stu_fte455_159,neil.bose.fte455.159,Neil Bose,neil.bose.fte455.159@gateway-sim.edu,GateSim#FTE455_159_1p88d6,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1383
stu_fte455_160,pooja.rao.fte455.160,Pooja Rao,pooja.rao.fte455.160@gateway-sim.edu,GateSim#FTE455_160_aaxau7,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1411
stu_fte455_161,aarav.sharma.fte455.161,Aarav Sharma,aarav.sharma.fte455.161@gateway-sim.edu,GateSim#FTE455_161_10s6df,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1566
stu_fte455_162,priya.verma.fte455.162,Priya Verma,priya.verma.fte455.162@gateway-sim.edu,GateSim#FTE455_162_zkoayp,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1413
stu_fte455_163,rohan.chatterjee.fte455.163,Rohan Chatterjee,rohan.chatterjee.fte455.163@gateway-sim.edu,GateSim#FTE455_163_e63n7k,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1337
stu_fte455_164,ananya.nair.fte455.164,Ananya Nair,ananya.nair.fte455.164@gateway-sim.edu,GateSim#FTE455_164_m9jg8z,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1687
stu_fte455_165,vivaan.patel.fte455.165,Vivaan Patel,vivaan.patel.fte455.165@gateway-sim.edu,GateSim#FTE455_165_912efu,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1650
stu_fte455_166,sneha.joshi.fte455.166,Sneha Joshi,sneha.joshi.fte455.166@gateway-sim.edu,GateSim#FTE455_166_3hsl7p,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1502
stu_fte455_167,kabir.menon.fte455.167,Kabir Menon,kabir.menon.fte455.167@gateway-sim.edu,GateSim#FTE455_167_y6f190,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1480
stu_fte455_168,meera.gupta.fte455.168,Meera Gupta,meera.gupta.fte455.168@gateway-sim.edu,GateSim#FTE455_168_1pzqeo,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1635
stu_fte455_169,arjun.malhotra.fte455.169,Arjun Malhotra,arjun.malhotra.fte455.169@gateway-sim.edu,GateSim#FTE455_169_yxv832,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1489
stu_fte455_170,isha.iyer.fte455.170,Isha Iyer,isha.iyer.fte455.170@gateway-sim.edu,GateSim#FTE455_170_1i4cfu,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1495
stu_fte455_171,karan.khan.fte455.171,Karan Khan,karan.khan.fte455.171@gateway-sim.edu,GateSim#FTE455_171_195et8,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1672
stu_fte455_172,nisha.bhat.fte455.172,Nisha Bhat,nisha.bhat.fte455.172@gateway-sim.edu,GateSim#FTE455_172_gtjmuu,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1442
stu_fte455_173,aditya.reddy.fte455.173,Aditya Reddy,aditya.reddy.fte455.173@gateway-sim.edu,GateSim#FTE455_173_xdudqn,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1620
stu_fte455_174,sara.mehta.fte455.174,Sara Mehta,sara.mehta.fte455.174@gateway-sim.edu,GateSim#FTE455_174_nobd0,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1487
stu_fte455_175,dev.pillai.fte455.175,Dev Pillai,dev.pillai.fte455.175@gateway-sim.edu,GateSim#FTE455_175_lrg2dx,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1681
stu_fte455_176,tanya.kapoor.fte455.176,Tanya Kapoor,tanya.kapoor.fte455.176@gateway-sim.edu,GateSim#FTE455_176_3fzcga,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1451
stu_fte455_177,rahul.das.fte455.177,Rahul Das,rahul.das.fte455.177@gateway-sim.edu,GateSim#FTE455_177_wiyvoz,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1687
stu_fte455_178,kavya.agarwal.fte455.178,Kavya Agarwal,kavya.agarwal.fte455.178@gateway-sim.edu,GateSim#FTE455_178_hrf060,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1572
stu_fte455_179,neil.bose.fte455.179,Neil Bose,neil.bose.fte455.179@gateway-sim.edu,GateSim#FTE455_179_zah6t5,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1466
stu_fte455_180,pooja.rao.fte455.180,Pooja Rao,pooja.rao.fte455.180@gateway-sim.edu,GateSim#FTE455_180_1suwce,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1575
stu_fte455_181,aarav.sharma.fte455.181,Aarav Sharma,aarav.sharma.fte455.181@gateway-sim.edu,GateSim#FTE455_181_1ra4ei,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1334
stu_fte455_182,priya.verma.fte455.182,Priya Verma,priya.verma.fte455.182@gateway-sim.edu,GateSim#FTE455_182_1ezsi1,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1712
stu_fte455_183,rohan.chatterjee.fte455.183,Rohan Chatterjee,rohan.chatterjee.fte455.183@gateway-sim.edu,GateSim#FTE455_183_11le6r,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1382
stu_fte455_184,ananya.nair.fte455.184,Ananya Nair,ananya.nair.fte455.184@gateway-sim.edu,GateSim#FTE455_184_1obcae,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1590
stu_fte455_185,vivaan.patel.fte455.185,Vivaan Patel,vivaan.patel.fte455.185@gateway-sim.edu,GateSim#FTE455_185_4izivo,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1582
stu_fte455_186,sneha.joshi.fte455.186,Sneha Joshi,sneha.joshi.fte455.186@gateway-sim.edu,GateSim#FTE455_186_1vry05,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1406
stu_fte455_187,kabir.menon.fte455.187,Kabir Menon,kabir.menon.fte455.187@gateway-sim.edu,GateSim#FTE455_187_1tbwog,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1719
stu_fte455_188,meera.gupta.fte455.188,Meera Gupta,meera.gupta.fte455.188@gateway-sim.edu,GateSim#FTE455_188_1j3emh,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1519
stu_fte455_189,arjun.malhotra.fte455.189,Arjun Malhotra,arjun.malhotra.fte455.189@gateway-sim.edu,GateSim#FTE455_189_18ohj8,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1663
stu_fte455_190,isha.iyer.fte455.190,Isha Iyer,isha.iyer.fte455.190@gateway-sim.edu,GateSim#FTE455_190_5my636,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1383
stu_fte455_191,karan.khan.fte455.191,Karan Khan,karan.khan.fte455.191@gateway-sim.edu,GateSim#FTE455_191_1f1xvl,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1332
stu_fte455_192,nisha.bhat.fte455.192,Nisha Bhat,nisha.bhat.fte455.192@gateway-sim.edu,GateSim#FTE455_192_4eokto,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1556
stu_fte455_193,aditya.reddy.fte455.193,Aditya Reddy,aditya.reddy.fte455.193@gateway-sim.edu,GateSim#FTE455_193_e8gx3x,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1366
stu_fte455_194,sara.mehta.fte455.194,Sara Mehta,sara.mehta.fte455.194@gateway-sim.edu,GateSim#FTE455_194_1lbyvj,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1386
stu_fte455_195,dev.pillai.fte455.195,Dev Pillai,dev.pillai.fte455.195@gateway-sim.edu,GateSim#FTE455_195_1crl7q,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1685
stu_fte455_196,tanya.kapoor.fte455.196,Tanya Kapoor,tanya.kapoor.fte455.196@gateway-sim.edu,GateSim#FTE455_196_1101sd,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1575
stu_fte455_197,rahul.das.fte455.197,Rahul Das,rahul.das.fte455.197@gateway-sim.edu,GateSim#FTE455_197_174elm,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1485
stu_fte455_198,kavya.agarwal.fte455.198,Kavya Agarwal,kavya.agarwal.fte455.198@gateway-sim.edu,GateSim#FTE455_198_nm2vwq,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1573
stu_fte455_199,neil.bose.fte455.199,Neil Bose,neil.bose.fte455.199@gateway-sim.edu,GateSim#FTE455_199_u08jsj,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1601
stu_fte455_200,pooja.rao.fte455.200,Pooja Rao,pooja.rao.fte455.200@gateway-sim.edu,GateSim#FTE455_200_1fqfdt,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1710
stu_fte455_201,aarav.sharma.fte455.201,Aarav Sharma,aarav.sharma.fte455.201@gateway-sim.edu,GateSim#FTE455_201_9tb5n3,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1440
stu_fte455_202,priya.verma.fte455.202,Priya Verma,priya.verma.fte455.202@gateway-sim.edu,GateSim#FTE455_202_16n9pw,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1557
stu_fte455_203,rohan.chatterjee.fte455.203,Rohan Chatterjee,rohan.chatterjee.fte455.203@gateway-sim.edu,GateSim#FTE455_203_gu9o6p,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1732
stu_fte455_204,ananya.nair.fte455.204,Ananya Nair,ananya.nair.fte455.204@gateway-sim.edu,GateSim#FTE455_204_2e8a2y,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1673
stu_fte455_205,vivaan.patel.fte455.205,Vivaan Patel,vivaan.patel.fte455.205@gateway-sim.edu,GateSim#FTE455_205_8sdxyr,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1416
stu_fte455_206,sneha.joshi.fte455.206,Sneha Joshi,sneha.joshi.fte455.206@gateway-sim.edu,GateSim#FTE455_206_8jxtqc,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1421
stu_fte455_207,kabir.menon.fte455.207,Kabir Menon,kabir.menon.fte455.207@gateway-sim.edu,GateSim#FTE455_207_1w953y,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1587
stu_fte455_208,meera.gupta.fte455.208,Meera Gupta,meera.gupta.fte455.208@gateway-sim.edu,GateSim#FTE455_208_10449p,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1658
stu_fte455_209,arjun.malhotra.fte455.209,Arjun Malhotra,arjun.malhotra.fte455.209@gateway-sim.edu,GateSim#FTE455_209_rjqlx3,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1493
stu_fte455_210,isha.iyer.fte455.210,Isha Iyer,isha.iyer.fte455.210@gateway-sim.edu,GateSim#FTE455_210_133hok,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1686
stu_fte455_211,karan.khan.fte455.211,Karan Khan,karan.khan.fte455.211@gateway-sim.edu,GateSim#FTE455_211_1ic8z1,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1400
stu_fte455_212,nisha.bhat.fte455.212,Nisha Bhat,nisha.bhat.fte455.212@gateway-sim.edu,GateSim#FTE455_212_1ak3eb,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1582
stu_fte455_213,aditya.reddy.fte455.213,Aditya Reddy,aditya.reddy.fte455.213@gateway-sim.edu,GateSim#FTE455_213_18422m,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1630
stu_fte455_214,sara.mehta.fte455.214,Sara Mehta,sara.mehta.fte455.214@gateway-sim.edu,GateSim#FTE455_214_17n1qk,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1666
stu_fte455_215,dev.pillai.fte455.215,Dev Pillai,dev.pillai.fte455.215@gateway-sim.edu,GateSim#FTE455_215_1629so,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1550
stu_fte455_216,tanya.kapoor.fte455.216,Tanya Kapoor,tanya.kapoor.fte455.216@gateway-sim.edu,GateSim#FTE455_216_trxw7z,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,steady_improver,1724
stu_fte455_217,rahul.das.fte455.217,Rahul Das,rahul.das.fte455.217@gateway-sim.edu,GateSim#FTE455_217_gdjkxy,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,fast_but_careless,1340
stu_fte455_218,kavya.agarwal.fte455.218,Kavya Agarwal,kavya.agarwal.fte455.218@gateway-sim.edu,GateSim#FTE455_218_u3mugd,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,slow_analytical,1500
stu_fte455_219,neil.bose.fte455.219,Neil Bose,neil.bose.fte455.219@gateway-sim.edu,GateSim#FTE455_219_10makv,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,volatile_practicer,1658
stu_fte455_220,pooja.rao.fte455.220,Pooja Rao,pooja.rao.fte455.220@gateway-sim.edu,GateSim#FTE455_220_15bfqf,FTE455,FTE455 - GATE DA Adaptive Readiness,ready_to_join,remediation_responder,1443
